# Time-averaged data for fix Re_Primary
Step Lx Ly Lz StrainY StressYY
36200 60.2772 133.035 55.8093 0.0180502 1.92757
36400 60.2772 133.048 55.8093 0.0181502 1.93965
36600 60.2772 133.061 55.8093 0.0182502 1.96333
36800 60.2772 133.075 55.8093 0.0183502 1.94561
37000 60.2772 133.088 55.8093 0.0184502 1.98394
37200 60.2772 133.101 55.8093 0.0185502 1.98427
37400 60.2772 133.114 55.8093 0.0186502 2.00069
37600 60.2772 133.127 55.8093 0.0187502 2.01132
37800 60.2772 133.14 55.8093 0.0188502 2.02039
38000 60.2772 133.153 55.8093 0.0189502 2.02926
38200 60.2772 133.166 55.8093 0.0190502 2.04248
38400 60.2772 133.179 55.8093 0.0191502 2.0433
38600 60.2772 133.192 55.8093 0.0192502 2.07702
38800 60.2772 133.205 55.8093 0.0193502 2.07946
39000 60.2772 133.218 55.8093 0.0194502 2.08041
39200 60.2772 133.231 55.8093 0.0195502 2.09972
39400 60.2772 133.244 55.8093 0.0196502 2.09088
39600 60.2772 133.257 55.8093 0.0197502 2.12897
39800 60.2772 133.271 55.8093 0.0198502 2.13046
40000 60.2772 133.284 55.8093 0.0199502 2.13564
40200 60.2772 133.297 55.8093 0.0200502 2.15716
40400 60.2772 133.31 55.8093 0.0201502 2.14583
40600 60.2772 133.323 55.8093 0.0202502 2.17096
40800 60.2772 133.336 55.8093 0.0203502 2.20468
41000 60.2772 133.349 55.8093 0.0204502 2.18081
41200 60.2772 133.362 55.8093 0.0205502 2.22712
41400 60.2772 133.375 55.8093 0.0206502 2.20022
41600 60.2772 133.388 55.8093 0.0207502 2.22113
41800 60.2772 133.401 55.8093 0.0208502 2.24326
42000 60.2772 133.414 55.8093 0.0209502 2.24719
42200 60.2772 133.427 55.8093 0.0210502 2.28133
42400 60.2772 133.44 55.8093 0.0211502 2.26003
42600 60.2772 133.453 55.8093 0.0212502 2.29958
42800 60.2772 133.467 55.8093 0.0213502 2.26357
43000 60.2772 133.48 55.8093 0.0214502 2.32577
43200 60.2772 133.493 55.8093 0.0215502 2.32055
43400 60.2772 133.506 55.8093 0.0216502 2.33992
43600 60.2772 133.519 55.8093 0.0217502 2.3292
43800 60.2772 133.532 55.8093 0.0218502 2.3785
44000 60.2772 133.545 55.8093 0.0219502 2.34337
44200 60.2772 133.558 55.8093 0.0220502 2.38499
44400 60.2772 133.571 55.8093 0.0221502 2.38932
44600 60.2772 133.584 55.8093 0.0222502 2.4144
44800 60.2772 133.597 55.8093 0.0223502 2.39234
45000 60.2772 133.61 55.8093 0.0224502 2.44016
45200 60.2772 133.623 55.8093 0.0225502 2.44438
45400 60.2772 133.636 55.8093 0.0226502 2.43465
45600 60.2772 133.649 55.8093 0.0227502 2.44539
45800 60.2772 133.663 55.8093 0.0228502 2.47985
46000 60.2772 133.676 55.8093 0.0229502 2.48088
46200 60.2772 133.689 55.8093 0.0230502 2.48926
46400 60.2772 133.702 55.8093 0.0231502 2.48669
46600 60.2772 133.715 55.8093 0.0232502 2.51764
46800 60.2772 133.728 55.8093 0.0233502 2.49727
47000 60.2772 133.741 55.8093 0.0234502 2.53665
47200 60.2772 133.754 55.8093 0.0235502 2.55096
47400 60.2772 133.767 55.8093 0.0236502 2.54742
47600 60.2772 133.78 55.8093 0.0237502 2.55864
47800 60.2772 133.793 55.8093 0.0238502 2.601
48000 60.2772 133.806 55.8093 0.0239502 2.57218
48200 60.2772 133.819 55.8093 0.0240502 2.59503
48400 60.2772 133.832 55.8093 0.0241502 2.63372
48600 60.2772 133.845 55.8093 0.0242502 2.61887
48800 60.2772 133.859 55.8093 0.0243502 2.63099
49000 60.2772 133.872 55.8093 0.0244502 2.63766
49200 60.2772 133.885 55.8093 0.0245502 2.66367
49400 60.2772 133.898 55.8093 0.0246502 2.67211
49600 60.2772 133.911 55.8093 0.0247502 2.67562
49800 60.2772 133.924 55.8093 0.0248502 2.68553
50000 60.2772 133.937 55.8093 0.0249502 2.70237
50200 60.2772 133.95 55.8093 0.0250502 2.71121
50400 60.2772 133.963 55.8093 0.0251502 2.7278
50600 60.2772 133.976 55.8093 0.0252502 2.72681
50800 60.2772 133.989 55.8093 0.0253502 2.76198
51000 60.2772 134.002 55.8093 0.0254502 2.73964
51200 60.2772 134.015 55.8093 0.0255502 2.78675
51400 60.2772 134.028 55.8093 0.0256502 2.78832
51600 60.2772 134.042 55.8093 0.0257502 2.77977
51800 60.2772 134.055 55.8093 0.0258502 2.82667
52000 60.2772 134.068 55.8093 0.0259502 2.81991
52200 60.2772 134.081 55.8093 0.0260502 2.82775
52400 60.2772 134.094 55.8093 0.0261502 2.84499
52600 60.2772 134.107 55.8093 0.0262502 2.84434
52800 60.2772 134.12 55.8093 0.0263502 2.88136
53000 60.2772 134.133 55.8093 0.0264502 2.86931
53200 60.2772 134.146 55.8093 0.0265502 2.88265
53400 60.2772 134.159 55.8093 0.0266502 2.89448
53600 60.2772 134.172 55.8093 0.0267502 2.93034
53800 60.2772 134.185 55.8093 0.0268502 2.91426
54000 60.2772 134.198 55.8093 0.0269502 2.94655
54200 60.2772 134.211 55.8093 0.0270502 2.93955
54400 60.2772 134.224 55.8093 0.0271502 2.96164
54600 60.2772 134.238 55.8093 0.0272502 2.9755
54800 60.2772 134.251 55.8093 0.0273502 2.98791
55000 60.2772 134.264 55.8093 0.0274502 3.00308
55200 60.2772 134.277 55.8093 0.0275502 2.99794
55400 60.2772 134.29 55.8093 0.0276502 3.02744
55600 60.2772 134.303 55.8093 0.0277502 3.03306
55800 60.2772 134.316 55.8093 0.0278502 3.02912
56000 60.2772 134.329 55.8093 0.0279502 3.05051
56200 60.2772 134.342 55.8093 0.0280502 3.09306
56400 60.2772 134.355 55.8093 0.0281502 3.05518
56600 60.2772 134.368 55.8093 0.0282502 3.10588
56800 60.2772 134.381 55.8093 0.0283502 3.08573
57000 60.2772 134.394 55.8093 0.0284502 3.12166
57200 60.2772 134.407 55.8093 0.0285502 3.11897
57400 60.2772 134.42 55.8093 0.0286502 3.12613
57600 60.2772 134.434 55.8093 0.0287502 3.14071
57800 60.2772 134.447 55.8093 0.0288502 3.16339
58000 60.2772 134.46 55.8093 0.0289502 3.16869
58200 60.2772 134.473 55.8093 0.0290502 3.17082
58400 60.2772 134.486 55.8093 0.0291502 3.21089
58600 60.2772 134.499 55.8093 0.0292502 3.18666
58800 60.2772 134.512 55.8093 0.0293502 3.21967
59000 60.2772 134.525 55.8093 0.0294502 3.23556
59200 60.2772 134.538 55.8093 0.0295502 3.23158
59400 60.2772 134.551 55.8093 0.0296502 3.24736
59600 60.2772 134.564 55.8093 0.0297502 3.2626
59800 60.2772 134.577 55.8093 0.0298502 3.28251
60000 60.2772 134.59 55.8093 0.0299502 3.2806
60200 60.2772 134.603 55.8093 0.0300502 3.30038
60400 60.2772 134.616 55.8093 0.0301502 3.31944
60600 60.2772 134.63 55.8093 0.0302502 3.32167
60800 60.2772 134.643 55.8093 0.0303502 3.32922
61000 60.2772 134.656 55.8093 0.0304502 3.35752
61200 60.2772 134.669 55.8093 0.0305502 3.36797
61400 60.2772 134.682 55.8093 0.0306502 3.37565
61600 60.2772 134.695 55.8093 0.0307502 3.38342
61800 60.2772 134.708 55.8093 0.0308502 3.40098
62000 60.2772 134.721 55.8093 0.0309502 3.41099
62200 60.2772 134.734 55.8093 0.0310502 3.42184
62400 60.2772 134.747 55.8093 0.0311502 3.41763
62600 60.2772 134.76 55.8093 0.0312502 3.45715
62800 60.2772 134.773 55.8093 0.0313502 3.43202
63000 60.2772 134.786 55.8093 0.0314502 3.49726
63200 60.2772 134.799 55.8093 0.0315502 3.44968
63400 60.2772 134.812 55.8093 0.0316502 3.49158
63600 60.2772 134.826 55.8093 0.0317502 3.51661
63800 60.2772 134.839 55.8093 0.0318502 3.49252
64000 60.2772 134.852 55.8093 0.0319502 3.52683
64200 60.2772 134.865 55.8093 0.0320502 3.54085
64400 60.2772 134.878 55.8093 0.0321502 3.53399
64600 60.2772 134.891 55.8093 0.0322502 3.57085
64800 60.2772 134.904 55.8093 0.0323502 3.57502
65000 60.2772 134.917 55.8093 0.0324502 3.58477
65200 60.2772 134.93 55.8093 0.0325502 3.58754
65400 60.2772 134.943 55.8093 0.0326502 3.61202
65600 60.2772 134.956 55.8093 0.0327502 3.60525
65800 60.2772 134.969 55.8093 0.0328502 3.63545
66000 60.2772 134.982 55.8093 0.0329502 3.65087
66200 60.2772 134.995 55.8093 0.0330502 3.6294
66400 60.2772 135.009 55.8093 0.0331502 3.68176
66600 60.2772 135.022 55.8093 0.0332502 3.68345
66800 60.2772 135.035 55.8093 0.0333502 3.67842
67000 60.2772 135.048 55.8093 0.0334502 3.69916
67200 60.2772 135.061 55.8093 0.0335502 3.72674
67400 60.2772 135.074 55.8093 0.0336502 3.72151
67600 60.2772 135.087 55.8093 0.0337502 3.75649
67800 60.2772 135.1 55.8093 0.0338502 3.76658
68000 60.2772 135.113 55.8093 0.0339502 3.74818
68200 60.2772 135.126 55.8093 0.0340502 3.76837
68400 60.2772 135.139 55.8093 0.0341502 3.79657
68600 60.2772 135.152 55.8093 0.0342502 3.78881
68800 60.2772 135.165 55.8093 0.0343502 3.80629
69000 60.2772 135.178 55.8093 0.0344502 3.78857
69200 60.2772 135.191 55.8093 0.0345502 3.84835
