# Time-averaged data for fix Re_Primary
Step Lx Ly Lz StrainY StressYY
43400 61.217 135.803 55.9385 0.0216503 0.756999
43600 61.217 135.817 55.9385 0.0217503 0.848378
43800 61.217 135.83 55.9385 0.0218503 0.788781
44000 61.217 135.843 55.9385 0.0219503 0.766441
44200 61.217 135.856 55.9385 0.0220503 0.826162
44400 61.217 135.87 55.9385 0.0221503 0.811943
44600 61.217 135.883 55.9385 0.0222503 0.791263
44800 61.217 135.896 55.9385 0.0223503 0.822312
45000 61.217 135.91 55.9385 0.0224503 0.809228
45200 61.217 135.923 55.9385 0.0225503 0.790339
45400 61.217 135.936 55.9385 0.0226503 0.833318
45600 61.217 135.949 55.9385 0.0227503 0.832745
45800 61.217 135.963 55.9385 0.0228503 0.812469
46000 61.217 135.976 55.9385 0.0229503 0.845486
46200 61.217 135.989 55.9385 0.0230503 0.849959
46400 61.217 136.003 55.9385 0.0231503 0.825429
46600 61.217 136.016 55.9385 0.0232503 0.860807
46800 61.217 136.029 55.9385 0.0233503 0.884798
47000 61.217 136.043 55.9385 0.0234503 0.824156
47200 61.217 136.056 55.9385 0.0235503 0.846635
47400 61.217 136.069 55.9385 0.0236503 0.880956
47600 61.217 136.082 55.9385 0.0237503 0.825234
47800 61.217 136.096 55.9385 0.0238503 0.854978
48000 61.217 136.109 55.9385 0.0239503 0.914443
48200 61.217 136.122 55.9385 0.0240503 0.893815
48400 61.217 136.136 55.9385 0.0241503 0.853363
48600 61.217 136.149 55.9385 0.0242503 0.87701
48800 61.217 136.162 55.9385 0.0243503 0.900072
49000 61.217 136.175 55.9385 0.0244503 0.907804
49200 61.217 136.189 55.9385 0.0245503 0.85375
49400 61.217 136.202 55.9385 0.0246503 0.920661
49600 61.217 136.215 55.9385 0.0247503 0.935242
49800 61.217 136.229 55.9385 0.0248503 0.850102
50000 61.217 136.242 55.9385 0.0249503 0.90993
50200 61.217 136.255 55.9385 0.0250503 0.949529
50400 61.217 136.269 55.9385 0.0251503 0.864826
50600 61.217 136.282 55.9385 0.0252503 0.899574
50800 61.217 136.295 55.9385 0.0253503 0.939606
51000 61.217 136.308 55.9385 0.0254503 0.935697
51200 61.217 136.322 55.9385 0.0255503 0.910011
51400 61.217 136.335 55.9385 0.0256503 0.930753
51600 61.217 136.348 55.9385 0.0257503 0.949564
51800 61.217 136.362 55.9385 0.0258503 0.903217
52000 61.217 136.375 55.9385 0.0259503 0.91989
52200 61.217 136.388 55.9385 0.0260503 0.956758
52400 61.217 136.401 55.9385 0.0261503 0.933848
52600 61.217 136.415 55.9385 0.0262503 0.926278
52800 61.217 136.428 55.9385 0.0263503 0.989763
53000 61.217 136.441 55.9385 0.0264503 1.00045
53200 61.217 136.455 55.9385 0.0265503 0.915516
53400 61.217 136.468 55.9385 0.0266503 0.931871
53600 61.217 136.481 55.9385 0.0267503 0.998661
53800 61.217 136.494 55.9385 0.0268503 0.982279
54000 61.217 136.508 55.9385 0.0269503 0.955813
54200 61.217 136.521 55.9385 0.0270503 0.98912
54400 61.217 136.534 55.9385 0.0271503 0.996204
54600 61.217 136.548 55.9385 0.0272503 0.959671
54800 61.217 136.561 55.9385 0.0273503 0.998429
55000 61.217 136.574 55.9385 0.0274503 1.01735
55200 61.217 136.588 55.9385 0.0275503 0.970711
55400 61.217 136.601 55.9385 0.0276503 0.971528
55600 61.217 136.614 55.9385 0.0277503 1.03724
55800 61.217 136.627 55.9385 0.0278503 1.02269
56000 61.217 136.641 55.9385 0.0279503 0.946206
56200 61.217 136.654 55.9385 0.0280503 0.997634
56400 61.217 136.667 55.9385 0.0281503 1.034
56600 61.217 136.681 55.9385 0.0282503 1.00985
56800 61.217 136.694 55.9385 0.0283503 0.985782
57000 61.217 136.707 55.9385 0.0284503 1.05527
57200 61.217 136.72 55.9385 0.0285503 1.03362
57400 61.217 136.734 55.9385 0.0286503 0.987741
57600 61.217 136.747 55.9385 0.0287503 1.02692
57800 61.217 136.76 55.9385 0.0288503 1.06366
58000 61.217 136.774 55.9385 0.0289503 1.06817
58200 61.217 136.787 55.9385 0.0290503 1.0172
58400 61.217 136.8 55.9385 0.0291503 1.0041
58600 61.217 136.814 55.9385 0.0292503 1.08846
58800 61.217 136.827 55.9385 0.0293503 1.07662
59000 61.217 136.84 55.9385 0.0294503 1.0304
59200 61.217 136.853 55.9385 0.0295503 1.03675
59400 61.217 136.867 55.9385 0.0296503 1.08977
59600 61.217 136.88 55.9385 0.0297503 1.07285
59800 61.217 136.893 55.9385 0.0298503 1.0809
60000 61.217 136.907 55.9385 0.0299503 1.0504
60200 61.217 136.92 55.9385 0.0300503 1.05617
60400 61.217 136.933 55.9385 0.0301503 1.11482
60600 61.217 136.946 55.9385 0.0302503 1.0868
60800 61.217 136.96 55.9385 0.0303503 1.04305
61000 61.217 136.973 55.9385 0.0304503 1.04066
61200 61.217 136.986 55.9385 0.0305503 1.14191
61400 61.217 137 55.9385 0.0306503 1.1282
61600 61.217 137.013 55.9385 0.0307503 1.07159
61800 61.217 137.026 55.9385 0.0308503 1.0637
62000 61.217 137.039 55.9385 0.0309503 1.13514
62200 61.217 137.053 55.9385 0.0310503 1.14962
62400 61.217 137.066 55.9385 0.0311503 1.0589
62600 61.217 137.079 55.9385 0.0312503 1.08859
62800 61.217 137.093 55.9385 0.0313503 1.13984
63000 61.217 137.106 55.9385 0.0314503 1.18768
63200 61.217 137.119 55.9385 0.0315503 1.08542
63400 61.217 137.133 55.9385 0.0316503 1.04831
63600 61.217 137.146 55.9385 0.0317503 1.14507
63800 61.217 137.159 55.9385 0.0318503 1.20991
64000 61.217 137.172 55.9385 0.0319503 1.16091
64200 61.217 137.186 55.9385 0.0320503 1.11894
64400 61.217 137.199 55.9385 0.0321503 1.08341
64600 61.217 137.212 55.9385 0.0322503 1.17257
64800 61.217 137.226 55.9385 0.0323503 1.23407
65000 61.217 137.239 55.9385 0.0324503 1.16532
65200 61.217 137.252 55.9385 0.0325503 1.10363
65400 61.217 137.265 55.9385 0.0326503 1.17934
65600 61.217 137.279 55.9385 0.0327503 1.19972
65800 61.217 137.292 55.9385 0.0328503 1.21169
66000 61.217 137.305 55.9385 0.0329503 1.18464
